date,region,product,revenue,quantity
2025-06-05,East,Student,36.6,7
2024-09-02,South,Student,20.15,64
2025-10-15,International,Pro,839.6,2
2025-01-04,Central,Starter,224.08,73
2025-03-06,Central,Free Trial,0.0,88
2024-06-25,South,Pro,123.37,9
2024-01-15,Central,Starter,67.92,8
2025-02-11,International,Enterprise,3328.57,65
2025-03-01,South,Student,17.42,69
2025-07-04,International,Starter,174.86,40
2024-03-21,International,Starter,488.44,20
2025-07-03,Central,Student,62.78,98
2025-10-27,West,Enterprise,3644.04,94
2024-09-01,West,Starter,88.8,56
2024-04-28,South,Free Trial,0.0,78
2024-02-26,Central,Starter,103.75,91
2024-05-20,West,Starter,273.39,45
2025-06-19,International,Enterprise,1251.33,17
2024-10-02,West,Pro,569.02,55
2024-10-05,International,Pro,468.13,74
2025-10-04,West,Student,50.97,47
2024-02-26,South,Free Trial,0.0,22
2025-01-11,East,Enterprise,3979.98,74
2025-11-21,West,Starter,383.35,1
2024-02-15,West,Starter,70.69,47
2025-01-27,East,Starter,469.02,5
2025-07-20,South,Starter,194.81,54
2024-11-23,Central,Pro,900.15,16
2025-05-29,West,Starter,150.43,67
2024-02-17,South,Pro,1327.79,37
2024-11-14,Central,Pro,874.33,2
2025-01-12,East,Enterprise,3037.13,39
2025-09-29,East,Student,43.14,64
2024-07-19,International,Starter,117.75,53
2024-01-25,East,Free Trial,0.0,45
2025-10-13,West,Enterprise,506.58,85
2025-01-20,Central,Pro,387.27,31
2025-03-05,South,Pro,1461.58,19
2025-12-29,Central,Pro,161.46,30
2025-06-16,South,Enterprise,2563.06,96
2024-03-27,International,Pro,807.6,82
2025-02-07,West,Free Trial,0.0,73
2024-03-04,South,Starter,156.55,34
2024-11-18,South,Enterprise,1931.26,35
2024-08-27,West,Starter,111.25,99
2025-08-21,West,Starter,97.55,58
2025-04-22,Central,Student,20.87,46
2024-07-31,South,Enterprise,2585.06,16
2024-04-02,East,Enterprise,4218.74,90
2025-09-09,West,Starter,426.17,42
2024-05-31,West,Starter,485.78,51
2025-06-09,West,Enterprise,1670.75,23
2024-02-01,South,Student,60.04,71
2024-09-12,West,Student,19.17,18
2024-05-04,West,Pro,1262.52,29
2024-05-13,East,Student,43.5,81
2025-10-22,West,Free Trial,0.0,76
2024-09-22,West,Pro,1496.03,26
2025-10-23,South,Starter,91.39,43
2024-05-05,West,Student,14.56,74
2025-03-19,South,Student,12.65,88
2025-03-12,East,Enterprise,1466.22,24
2024-10-08,Central,Student,89.51,5
2025-09-20,International,Free Trial,0.0,32
2025-10-24,Central,Student,47.08,71
2025-05-05,West,Pro,491.69,18
2025-03-05,East,Free Trial,0.0,32
2025-10-07,International,Pro,1485.17,92
2025-01-02,South,Free Trial,0.0,63
2024-12-18,International,Free Trial,0.0,42
2025-02-01,Central,Starter,61.73,77
2024-08-12,West,Enterprise,763.66,61
2025-06-26,Central,Free Trial,0.0,30
2024-06-12,West,Starter,345.59,35
2025-06-30,West,Starter,309.06,50
2024-12-29,East,Starter,156.45,41
2025-12-15,Central,Free Trial,0.0,4
2025-12-21,Central,Free Trial,0.0,73
2024-05-25,International,Starter,426.51,64
2025-07-09,Central,Starter,270.7,12
2024-02-27,East,Free Trial,0.0,29
2024-01-21,International,Student,10.06,79
2024-07-25,East,Enterprise,3726.22,42
2024-03-01,West,Starter,313.97,19
2024-04-23,International,Enterprise,4822.51,48
2025-12-22,South,Free Trial,0.0,13
2024-12-10,Central,Enterprise,1114.03,21
2025-03-23,South,Enterprise,1283.91,72
2025-12-11,International,Enterprise,1504.57,76
2024-06-28,South,Enterprise,3802.98,38
2024-05-10,East,Pro,1428.3,74
2025-02-04,International,Pro,354.91,41
2025-09-18,East,Free Trial,0.0,14
2025-05-23,East,Enterprise,3854.04,31
2024-12-21,Central,Starter,336.28,12
2025-12-26,Central,Student,11.03,27
2024-09-12,West,Enterprise,1654.96,14
2024-01-02,West,Student,49.44,54
2024-06-19,South,Student,89.36,45
2025-07-13,South,Pro,1260.33,74
2025-10-28,East,Starter,253.08,5
2024-10-28,West,Enterprise,1675.07,14
2024-03-16,Central,Starter,449.57,21
2024-03-17,International,Pro,573.13,79
2025-05-09,West,Student,94.82,22
2025-09-13,South,Starter,74.1,43
2024-07-29,East,Student,72.75,93
2025-07-07,Central,Enterprise,1838.3,13
2024-02-20,South,Free Trial,0.0,71
2025-05-17,East,Pro,605.16,55
2024-03-30,Central,Free Trial,0.0,62
2024-07-23,West,Pro,389.73,82
2024-10-25,West,Student,85.94,40
2025-02-11,South,Student,90.54,34
2024-04-03,International,Student,26.64,49
2025-01-13,East,Student,14.02,57
2025-04-21,Central,Starter,426.69,73
2024-03-04,East,Pro,219.99,45
2025-07-08,South,Free Trial,0.0,30
2025-07-20,West,Student,83.66,54
2025-07-02,South,Free Trial,0.0,31
2025-05-02,Central,Pro,652.73,92
2024-02-05,International,Free Trial,0.0,67
2025-08-08,International,Starter,104.13,97
2025-04-04,East,Starter,487.47,25
2024-05-09,West,Student,17.05,88
2025-03-21,East,Starter,425.35,34
2024-11-23,West,Pro,643.34,51
2025-07-19,Central,Enterprise,2838.6,2
2025-12-18,International,Free Trial,0.0,67
2025-03-05,West,Student,70.41,73
2025-08-25,International,Pro,1394.9,73
2024-04-13,Central,Free Trial,0.0,45
2025-02-24,Central,Student,68.93,74
2025-09-15,South,Pro,341.08,52
2024-05-27,International,Free Trial,0.0,88
2025-12-11,South,Pro,654.11,43
2025-12-08,East,Pro,1144.05,35
2025-01-16,West,Enterprise,4178.24,39
2024-11-14,Central,Student,87.24,88
2024-04-10,East,Starter,185.22,96
2025-03-29,Central,Enterprise,3779.6,78
2025-10-23,West,Starter,248.77,53
2025-05-11,International,Enterprise,4194.58,66
2024-06-11,West,Enterprise,3693.06,52
2024-05-18,International,Free Trial,0.0,4
2024-06-26,East,Starter,426.64,32
2024-02-03,South,Pro,1385.24,91
2024-07-22,Central,Enterprise,4205.78,65
2025-02-10,West,Pro,438.71,63
2025-08-31,South,Starter,482.23,61
2025-08-23,International,Enterprise,2049.12,34
2025-12-06,West,Enterprise,623.53,7
2024-06-15,International,Starter,435.7,83
2024-08-18,East,Enterprise,3432.14,66
2024-01-21,West,Student,92.04,83
2024-06-26,International,Pro,413.28,78
2024-11-08,Central,Student,90.59,45
2025-04-15,Central,Starter,260.01,87
2025-06-17,International,Student,62.6,1
2025-06-07,Central,Free Trial,0.0,83
2025-08-31,International,Enterprise,1843.14,14
2025-05-08,West,Enterprise,4947.62,82
2024-11-28,Central,Enterprise,3452.54,84
2024-11-01,East,Starter,282.78,31
2024-02-28,International,Student,69.45,88
2024-05-23,West,Student,99.77,34
2025-03-04,South,Student,76.31,75
2025-12-26,International,Starter,204.43,92
2024-08-15,International,Student,91.59,86
2025-01-02,International,Enterprise,4304.39,85
2025-07-25,East,Enterprise,939.21,17
2024-09-21,International,Starter,476.12,43
2025-11-01,West,Starter,209.88,96
2024-11-10,South,Enterprise,2172.57,75
2024-10-28,South,Pro,758.75,82
2025-08-20,International,Free Trial,0.0,10
2025-04-28,East,Free Trial,0.0,16
2025-11-28,South,Free Trial,0.0,39
2025-02-27,West,Starter,111.81,26
2024-12-16,South,Free Trial,0.0,59
2024-05-26,Central,Starter,400.52,63
2024-12-06,East,Enterprise,3355.25,1
2025-04-07,Central,Starter,392.54,22
2025-08-13,East,Student,80.67,100
2024-03-31,East,Free Trial,0.0,56
2025-10-10,South,Student,48.61,62
2025-01-27,West,Pro,847.3,94
2025-01-17,West,Enterprise,3905.81,68
2024-07-14,West,Pro,977.36,32
2024-08-19,Central,Enterprise,1080.19,50
2025-05-30,International,Enterprise,1251.59,6
2024-11-01,Central,Student,75.5,77
2025-06-20,Central,Student,89.92,18
2024-12-16,South,Enterprise,3875.52,22
2025-02-17,West,Starter,150.94,17
2024-08-04,West,Free Trial,0.0,65
2024-06-22,West,Enterprise,3700.0,5
2025-01-19,Central,Free Trial,0.0,80
2024-02-19,International,Pro,1026.76,84
2024-01-21,West,Pro,683.49,49
2024-05-06,International,Enterprise,2634.78,20
2024-07-29,West,Enterprise,2393.92,13
2025-11-09,International,Enterprise,3302.59,90
2024-05-20,South,Pro,816.22,80
2024-04-30,Central,Pro,1198.66,64
2024-07-22,International,Starter,400.08,67
2024-07-25,Central,Student,36.58,6
2025-07-15,South,Starter,359.69,62
2024-12-04,East,Pro,117.85,12
2024-04-23,International,Student,23.42,12
2025-06-07,West,Pro,1366.69,83
2024-08-24,South,Enterprise,1688.56,7
2024-04-12,East,Pro,1293.15,47
2025-11-24,Central,Student,76.47,13
2024-02-16,West,Starter,348.51,22
2024-12-02,Central,Student,95.96,35
2024-04-05,Central,Enterprise,1322.91,52
2025-02-13,South,Enterprise,4260.69,89
2025-05-04,South,Starter,100.88,90
2024-03-01,East,Pro,682.44,76
2025-05-09,International,Student,26.31,49
2025-01-02,International,Pro,1307.61,94
2024-05-13,South,Student,20.16,53
2025-03-27,West,Pro,1398.78,41
2024-01-13,International,Free Trial,0.0,93
2025-08-01,East,Enterprise,2835.95,89
2025-12-18,International,Pro,705.99,94
2024-09-11,South,Enterprise,3486.7,83
2025-01-29,East,Free Trial,0.0,79
2024-02-25,West,Starter,277.51,61
2025-05-22,East,Pro,1152.0,42
2024-09-03,Central,Enterprise,726.58,29
2025-07-17,South,Student,83.54,11
2025-04-15,South,Free Trial,0.0,58
2024-03-31,South,Student,38.45,64
2025-10-31,West,Pro,664.82,5
2025-07-24,International,Pro,1256.27,78
2025-09-25,Central,Free Trial,0.0,72
2024-07-30,South,Enterprise,2135.04,7
2024-08-16,South,Enterprise,3020.68,80
2025-09-06,South,Enterprise,3721.61,15
2024-04-09,East,Pro,577.9,82
2024-10-25,International,Free Trial,0.0,48
2025-12-19,West,Pro,1355.63,64
2024-05-23,South,Pro,456.01,26
2024-07-11,West,Student,29.4,25
2024-12-12,West,Student,14.19,82
2025-11-19,International,Pro,1181.0,58
2025-04-13,International,Free Trial,0.0,18
2025-05-25,West,Free Trial,0.0,95
2024-02-19,International,Student,85.49,62
2025-06-04,East,Free Trial,0.0,23
2024-05-11,West,Student,69.18,78
2024-11-25,International,Student,47.68,78
2025-12-10,East,Enterprise,2290.41,44
2024-10-28,South,Starter,112.18,78
2025-12-17,International,Enterprise,4293.83,71
2024-11-17,International,Starter,140.4,80
2024-10-24,Central,Starter,491.6,84
2024-07-01,International,Free Trial,0.0,89
2025-10-14,Central,Pro,1165.09,72
2025-05-06,International,Free Trial,0.0,86
2025-12-28,South,Free Trial,0.0,37
2025-03-08,West,Free Trial,0.0,14
2024-01-26,South,Starter,73.88,8
2024-07-23,Central,Starter,492.59,88
2024-09-13,East,Pro,1066.83,38
2024-07-27,International,Pro,602.16,58
2024-04-14,International,Free Trial,0.0,29
2025-10-24,International,Student,31.38,90
2024-10-21,West,Student,44.88,88
2024-11-16,International,Pro,118.15,33
2024-07-26,International,Student,84.7,82
2025-12-22,Central,Free Trial,0.0,70
2025-09-09,East,Starter,182.38,23
2025-11-30,West,Starter,483.11,95
2025-06-10,West,Student,13.66,36
2025-07-23,Central,Starter,122.42,33
2024-01-06,Central,Student,73.87,20
2024-02-10,East,Enterprise,3185.96,100
2025-10-02,International,Enterprise,2707.48,74
2025-07-17,Central,Pro,1197.64,41
2025-06-22,East,Starter,284.27,65
2024-06-12,South,Free Trial,0.0,69
2025-02-17,West,Enterprise,1495.39,28
2025-11-10,Central,Enterprise,2123.59,28
2025-09-25,International,Student,99.7,97
2025-10-26,West,Pro,1036.51,58
2024-09-03,International,Free Trial,0.0,32
2024-02-10,Central,Student,92.43,15
2025-01-30,Central,Free Trial,0.0,93
2024-10-16,West,Free Trial,0.0,99
2025-01-18,International,Free Trial,0.0,58
2025-05-13,West,Enterprise,4542.27,25
2024-11-24,International,Pro,1427.5,22
2025-07-04,International,Pro,977.71,27
2025-11-17,East,Student,85.21,27
2025-07-04,South,Pro,1145.65,20
2024-01-25,South,Enterprise,670.49,10
2024-02-25,East,Enterprise,3011.38,74
2024-08-21,Central,Student,44.92,81
2025-02-18,South,Enterprise,576.01,87
2024-05-01,International,Pro,997.99,80
2024-03-05,International,Pro,1081.23,10
2025-01-01,International,Pro,505.77,88
2024-11-04,International,Pro,494.12,57
2025-01-25,South,Pro,763.58,69
2024-08-13,East,Student,81.71,70
2024-10-29,East,Enterprise,3547.8,94
2025-10-25,Central,Pro,874.93,72
2024-05-24,West,Pro,107.04,77
2025-02-07,International,Free Trial,0.0,11
2024-11-08,East,Enterprise,1452.82,83
2025-06-08,East,Starter,132.8,79
2024-09-15,East,Pro,353.9,73
2024-02-25,International,Student,68.02,10
2024-10-24,West,Enterprise,941.91,93
2025-08-17,South,Enterprise,2107.12,86
2025-11-02,East,Pro,499.19,9
2024-07-17,Central,Student,50.56,79
2025-11-06,Central,Free Trial,0.0,20
2025-08-02,International,Enterprise,4134.65,55
2024-06-21,West,Enterprise,1607.79,29
2025-12-30,South,Enterprise,4280.5,18
2025-11-26,Central,Student,51.66,46
2024-11-08,South,Free Trial,0.0,14
2024-06-28,International,Pro,1278.51,18
2025-07-05,East,Enterprise,3800.95,81
2024-03-19,West,Pro,1289.42,81
2024-02-01,International,Free Trial,0.0,52
2025-08-27,East,Pro,872.23,70
2025-07-06,South,Starter,214.62,29
2025-08-26,Central,Starter,259.12,66
2024-04-02,South,Enterprise,2759.75,85
2024-09-01,International,Starter,390.74,18
2025-04-01,East,Starter,304.86,73
2025-11-06,East,Student,94.53,6
2024-08-12,South,Starter,78.29,48
2024-08-27,West,Starter,283.05,47
2025-02-01,South,Student,89.34,6
2025-10-26,Central,Pro,1085.23,67
2025-10-10,Central,Enterprise,3103.84,73
2024-06-27,South,Student,42.88,84
2024-03-20,International,Enterprise,2193.48,29
2025-06-12,South,Enterprise,4177.57,45
2025-05-13,South,Free Trial,0.0,1
2025-05-28,East,Student,24.9,10
2025-06-10,Central,Starter,117.61,21
2025-01-05,International,Pro,1025.55,54
2024-12-04,West,Student,70.77,62
2024-08-03,International,Starter,341.27,53
2024-01-23,East,Pro,279.04,76
2024-06-13,East,Free Trial,0.0,6
2025-08-09,East,Pro,332.88,24
2025-06-13,South,Free Trial,0.0,73
2025-10-14,West,Enterprise,4762.64,28
2025-04-04,International,Student,88.06,22
2024-08-12,South,Free Trial,0.0,19
2025-08-19,East,Free Trial,0.0,85
2025-06-07,Central,Starter,375.88,44
2025-04-09,International,Free Trial,0.0,9
2024-08-23,South,Student,21.9,3
2024-07-26,International,Free Trial,0.0,88
2025-03-05,East,Free Trial,0.0,13
2024-06-30,South,Free Trial,0.0,77
2024-02-09,International,Free Trial,0.0,97
2024-04-30,West,Student,69.35,78
2025-07-06,West,Student,56.98,48
2024-02-14,International,Student,30.65,62
2025-01-25,Central,Free Trial,0.0,95
2025-12-14,International,Pro,695.69,33
2025-05-03,East,Pro,496.57,70
2025-02-22,Central,Starter,52.46,96
2024-01-08,International,Free Trial,0.0,16
2025-06-16,West,Student,68.91,89
2024-11-19,South,Enterprise,979.62,55
2025-10-29,International,Enterprise,1675.86,69
2025-03-09,International,Enterprise,3253.46,88
2025-02-10,East,Student,59.69,72
2025-05-09,East,Enterprise,3015.92,62
2024-09-16,Central,Free Trial,0.0,45
2025-12-23,South,Starter,434.75,85
2024-05-01,East,Student,80.48,21
2024-04-12,East,Free Trial,0.0,52
2024-12-12,International,Free Trial,0.0,90
2025-12-01,West,Starter,225.1,82
2024-01-06,West,Starter,262.25,77
2025-03-21,West,Pro,1404.99,48
2024-03-22,International,Pro,1114.29,52
2025-09-20,International,Enterprise,3702.23,77
2024-02-28,East,Student,49.51,26
2025-11-03,International,Enterprise,1376.36,77
2025-06-06,International,Starter,326.84,87
2024-02-06,Central,Starter,344.76,21
2024-03-29,Central,Student,41.78,51
2025-02-19,International,Starter,282.98,95
2025-12-21,West,Pro,869.43,93
2025-07-26,International,Enterprise,2063.64,36
2024-08-19,International,Starter,254.64,52
2025-08-11,West,Enterprise,1287.66,65
2024-04-19,International,Pro,804.44,44
2024-04-29,International,Enterprise,4442.51,74
2024-09-13,South,Student,60.69,99
2024-09-06,Central,Student,71.34,76
2024-01-29,South,Pro,460.95,49
2025-10-10,East,Starter,410.07,53
2024-12-27,International,Free Trial,0.0,2
2025-12-18,Central,Starter,179.28,52
2025-11-20,Central,Pro,876.37,23
2025-05-02,Central,Enterprise,1483.55,74
2024-10-02,East,Starter,274.55,26
2024-08-28,East,Enterprise,1430.5,26
2024-09-12,International,Enterprise,1201.98,14
2024-05-02,West,Student,65.24,98
2025-07-08,West,Student,43.41,41
2025-05-19,International,Enterprise,2708.62,98
2025-06-07,Central,Student,29.99,74
2024-05-11,West,Free Trial,0.0,55
2025-05-04,International,Pro,803.47,51
2025-12-03,East,Student,97.89,90
2025-06-14,South,Enterprise,3601.45,2
2025-11-21,East,Student,62.29,42
2025-01-05,International,Enterprise,1342.19,34
2024-08-30,Central,Student,96.27,44
2025-01-09,East,Student,48.15,54
2025-12-18,Central,Enterprise,4344.47,36
2025-04-06,East,Free Trial,0.0,17
2025-08-12,East,Pro,1109.14,31
2025-07-22,South,Student,27.65,95
2024-06-02,South,Pro,347.25,64
2024-05-17,International,Free Trial,0.0,93
2024-11-19,South,Enterprise,1629.38,73
2024-02-18,South,Pro,1066.76,8
2024-08-08,Central,Student,85.51,13
2025-04-05,Central,Enterprise,2124.33,72
2025-07-24,Central,Enterprise,589.26,16
2024-12-25,International,Starter,309.58,84
2025-10-26,International,Starter,490.72,37
2024-12-29,Central,Free Trial,0.0,63
2025-04-02,West,Student,65.23,60
2025-10-08,East,Starter,338.26,44
2025-03-07,International,Free Trial,0.0,52
2024-03-14,West,Starter,204.63,41
2024-11-20,Central,Enterprise,3224.23,51
2024-10-04,South,Enterprise,3865.53,67
2025-04-06,South,Starter,132.75,3
2024-05-08,East,Enterprise,4731.97,90
2024-03-22,East,Starter,228.67,13
2024-03-06,South,Free Trial,0.0,7
2024-01-27,South,Free Trial,0.0,98
2024-03-26,West,Enterprise,3281.46,11
2025-11-01,South,Enterprise,1532.1,95
2024-10-17,South,Starter,109.07,22
2024-01-30,West,Enterprise,4371.66,42
2025-05-02,South,Free Trial,0.0,35
2025-07-15,South,Starter,486.29,90
2025-07-06,East,Free Trial,0.0,77
2025-04-12,International,Student,57.11,82
2025-06-30,Central,Enterprise,2667.43,30
2024-04-01,South,Enterprise,2146.02,34
2024-06-08,Central,Pro,100.13,98
2024-05-19,Central,Enterprise,2611.39,2
2025-12-05,South,Student,36.96,99
2025-03-16,Central,Free Trial,0.0,30
2024-01-08,International,Enterprise,1348.57,72
2025-03-23,South,Starter,123.47,95
2025-10-23,South,Student,29.85,11
2025-03-08,East,Free Trial,0.0,98
2025-09-19,Central,Enterprise,3418.06,69
2024-10-02,South,Starter,434.07,24
2024-05-19,Central,Pro,991.65,80
2025-04-08,Central,Free Trial,0.0,63
2024-07-11,Central,Pro,313.01,69
2024-01-23,East,Pro,494.96,17
2025-03-24,West,Starter,271.77,2
2025-05-20,East,Enterprise,2391.09,64
2025-01-15,South,Pro,562.35,97
2024-05-29,West,Enterprise,3990.44,10
2025-07-10,South,Starter,136.49,33
2025-01-25,West,Pro,1464.44,92
2024-09-11,South,Student,32.24,5
2024-07-22,South,Pro,829.59,27
2025-04-29,South,Enterprise,4712.97,21
2025-10-06,West,Free Trial,0.0,67
2024-05-05,Central,Student,67.47,26
2025-01-04,West,Starter,487.97,31
2025-10-10,South,Enterprise,567.8,36
2025-08-21,West,Student,81.02,2
2024-02-13,International,Student,71.96,20
2025-01-15,West,Starter,120.96,12
2025-12-03,International,Enterprise,4688.82,98
2025-10-02,West,Pro,597.72,20
2025-12-19,International,Pro,276.16,30
2024-11-20,International,Enterprise,4124.86,57
2024-07-16,West,Student,42.24,18
2024-09-13,West,Student,73.6,72
2024-10-28,International,Student,27.08,24
2025-07-10,Central,Enterprise,3795.81,36
2025-09-05,International,Starter,80.99,20
2025-04-05,Central,Enterprise,2937.23,59
2024-01-01,International,Student,76.03,3
